RC,Tag #,Manufacturer,Model,Model Number,Description,Responsibility,Status,Department,EQ Class,Serial Number,Date Acquired,Date Disabled,Warranty Date,Location,Risk Name,Risk Level,Alarm,Facility Tag Number,Misc Note,Billing Code,MTBF,Device MTBF,Purchase Cost,Manufacture Date,AEM Eligible,Proc(Freq)(NDue),Site Number,Manufacturer REC FREQ,Alias,TeleTracking Field Number,IP Address 1,IP Address 2,Freq,MAC,Port,Functional ID
0,629036,Manufacturer_10,Model_15,25,Description_609511,Responsiblity_8,Running,Department_25,EQ_Class_11,55104913,5/21/2019,5/1/2019,5/19/2019,Location_799,Risk_Name_8,1,None,799,None,671793,227,706,764433,4/25/2019,True,1,19,1,None,338463,201.75.74.4,225.225.199.246,1,bb:45:4d:c6:62:2d,1246,73
0,419094,Manufacturer_13,Model_16,25,Description_797398,Responsiblity_31,Running,Department_27,EQ_Class_12,3688750,5/11/2019,5/26/2019,5/31/2019,Location_306,Risk_Name_19,1,None,435,None,992717,669,942,417874,4/4/2019,True,1,32,1,None,943390,103.255.149.179,186.59.117.151,1,b6:cb:c0:16:a5:e9,1214,414
0,686137,Manufacturer_19,Model_30,27,Description_639821,Responsiblity_18,Running,Department_25,EQ_Class_8,36959562,5/29/2019,5/9/2019,5/25/2019,Location_806,Risk_Name_1,1,None,664,None,156038,418,533,233199,4/24/2019,True,1,11,1,None,457637,109.58.239.246,222.157.33.35,1,a3:38:94:87:3c:34,2048,863
0,296699,Manufacturer_22,Model_24,15,Description_380861,Responsiblity_25,Running,Department_10,EQ_Class_27,66394754,5/26/2019,5/5/2019,5/19/2019,Location_943,Risk_Name_27,1,None,194,None,810173,988,127,396835,4/24/2019,True,1,6,1,None,876440,38.239.3.205,236.120.174.130,1,48:21:37:06:08:97,1341,623
0,544385,Manufacturer_21,Model_13,10,Description_552835,Responsiblity_1,Running,Department_20,EQ_Class_29,56943499,5/30/2019,5/21/2019,5/10/2019,Location_321,Risk_Name_12,1,None,782,None,764955,327,912,866204,4/29/2019,True,1,26,1,None,341527,232.162.255.165,93.235.106.172,1,01:9e:cf:e6:e7:b5,1829,296
0,566280,Manufacturer_17,Model_9,27,Description_755450,Responsiblity_29,Running,Department_5,EQ_Class_32,11386653,5/19/2019,5/22/2019,5/10/2019,Location_563,Risk_Name_29,1,None,756,None,759563,710,497,494896,4/9/2019,True,1,23,1,None,143932,248.159.104.187,105.16.205.67,1,1a:95:4b:42:a5:7a,1405,444
0,86150,Manufacturer_26,Model_25,20,Description_921220,Responsiblity_26,Running,Department_3,EQ_Class_27,75343776,5/26/2019,5/7/2019,5/30/2019,Location_167,Risk_Name_12,1,None,421,None,310688,57,341,242952,4/7/2019,True,1,1,1,None,871948,169.183.220.161,192.17.44.212,1,c7:45:1a:24:ba:91,1813,318
0,1028766,Manufacturer_23,Model_10,8,Description_832042,Responsiblity_9,Running,Department_23,EQ_Class_9,58117821,5/28/2019,5/5/2019,5/30/2019,Location_33,Risk_Name_22,1,None,979,None,751977,235,161,403840,4/18/2019,True,1,27,1,None,223755,26.11.0.36,6.42.152.189,1,b6:8d:99:a5:c5:26,1552,502
0,560023,Manufacturer_11,Model_6,18,Description_727184,Responsiblity_23,Running,Department_11,EQ_Class_11,67747618,5/6/2019,5/26/2019,5/16/2019,Location_451,Risk_Name_13,1,None,34,None,601188,446,229,798590,4/1/2019,True,1,29,1,None,463373,249.233.222.160,215.214.212.215,1,6d:80:de:86:72:9d,2034,250
0,8814,Manufacturer_24,Model_13,32,Description_700234,Responsiblity_20,Running,Department_22,EQ_Class_21,3733571,5/7/2019,5/13/2019,5/3/2019,Location_670,Risk_Name_13,1,None,207,None,446216,737,885,98635,4/23/2019,True,1,13,1,None,856264,24.44.142.22,210.43.202.119,1,ac:03:ca:b3:a9:36,1437,32
0,990898,Manufacturer_7,Model_27,10,Description_322924,Responsiblity_28,Running,Department_3,EQ_Class_25,16009727,5/3/2019,5/28/2019,5/11/2019,Location_414,Risk_Name_19,1,None,322,None,139190,708,915,734906,4/3/2019,True,1,6,1,None,514806,250.163.145.174,210.113.130.203,1,b3:6a:a0:ab:88:46,1472,652
0,167427,Manufacturer_19,Model_27,10,Description_767024,Responsiblity_25,Running,Department_12,EQ_Class_5,48969532,5/23/2019,5/15/2019,5/26/2019,Location_888,Risk_Name_10,1,None,364,None,597517,390,935,1033051,4/27/2019,True,1,23,1,None,524152,141.63.40.245,84.101.243.25,1,73:81:c9:aa:fc:7e,1702,93
0,786163,Manufacturer_3,Model_3,7,Description_695384,Responsiblity_1,Running,Department_17,EQ_Class_12,1649934,5/17/2019,5/13/2019,5/10/2019,Location_10,Risk_Name_19,1,None,720,None,890909,671,841,159420,4/22/2019,True,1,12,1,None,851299,225.3.40.249,6.84.181.111,1,6d:9d:cd:c5:ed:e7,1305,295
0,291989,Manufacturer_14,Model_23,21,Description_87843,Responsiblity_16,Running,Department_1,EQ_Class_23,81938440,5/19/2019,5/6/2019,5/13/2019,Location_897,Risk_Name_6,1,None,295,None,816168,643,832,20821,4/16/2019,True,1,1,1,None,47592,151.3.109.33,228.1.160.2,1,8a:74:aa:31:17:7e,1782,578
0,398017,Manufacturer_25,Model_23,20,Description_954448,Responsiblity_11,Running,Department_27,EQ_Class_10,22936211,5/4/2019,5/29/2019,5/6/2019,Location_992,Risk_Name_30,1,None,134,None,195198,445,731,365979,4/21/2019,True,1,8,1,None,811305,182.235.70.102,58.205.185.171,1,a8:c6:43:24:81:c1,1880,1014
0,936377,Manufacturer_7,Model_32,5,Description_695397,Responsiblity_29,Running,Department_31,EQ_Class_15,12339729,5/13/2019,5/29/2019,5/9/2019,Location_8,Risk_Name_4,1,None,347,None,263812,268,840,325260,4/19/2019,True,1,16,1,None,66494,7.235.175.231,165.63.248.12,1,50:54:30:ed:f3:68,1168,600
0,539209,Manufacturer_26,Model_6,21,Description_217905,Responsiblity_15,Running,Department_9,EQ_Class_20,21587558,5/7/2019,5/18/2019,5/11/2019,Location_725,Risk_Name_27,1,None,694,None,178948,513,195,752338,4/19/2019,True,1,28,1,None,254674,37.102.161.6,15.198.197.132,1,8c:d6:1d:db:f6:ac,1136,168
0,787699,Manufacturer_8,Model_20,15,Description_1037263,Responsiblity_11,Running,Department_31,EQ_Class_19,2695670,5/2/2019,5/30/2019,5/25/2019,Location_805,Risk_Name_9,1,None,686,None,630843,840,478,85694,4/29/2019,True,1,16,1,None,448602,60.173.137.185,22.72.250.20,1,6d:69:3a:03:b9:c4,1825,52
0,482731,Manufacturer_8,Model_11,4,Description_191168,Responsiblity_25,Running,Department_14,EQ_Class_26,13361079,5/10/2019,5/4/2019,5/12/2019,Location_80,Risk_Name_23,1,None,796,None,971805,358,980,392468,4/8/2019,True,1,21,1,None,622667,185.173.44.25,161.225.46.140,1,3f:ad:a5:4c:4b:09,1886,105
0,246643,Manufacturer_17,Model_8,1,Description_524510,Responsiblity_23,Running,Department_31,EQ_Class_19,37732957,5/10/2019,5/10/2019,5/6/2019,Location_622,Risk_Name_2,1,None,462,None,943114,99,527,210729,4/19/2019,True,1,3,1,None,192158,214.212.107.132,150.103.34.55,1,be:c6:0a:d3:c9:47,1656,304
0,951820,Manufacturer_1,Model_22,1,Description_360699,Responsiblity_23,Running,Department_1,EQ_Class_9,2658169,5/26/2019,5/27/2019,5/8/2019,Location_451,Risk_Name_16,1,None,843,None,775143,204,831,489219,4/31/2019,True,1,25,1,None,888610,107.112.49.214,22.112.146.15,1,6f:ed:be:50:3a:79,1844,888
0,938774,Manufacturer_5,Model_4,2,Description_209053,Responsiblity_28,Running,Department_29,EQ_Class_28,95150438,5/21/2019,5/13/2019,5/7/2019,Location_537,Risk_Name_28,1,None,166,None,142936,36,469,2236,4/26/2019,True,1,11,1,None,206575,42.197.149.126,113.168.145.73,1,fc:c8:6c:51:88:6b,1786,546
0,567163,Manufacturer_20,Model_30,29,Description_506513,Responsiblity_6,Running,Department_5,EQ_Class_14,74904898,5/18/2019,5/27/2019,5/6/2019,Location_382,Risk_Name_10,1,None,570,None,702344,761,515,776417,4/2/2019,True,1,29,1,None,380941,123.135.247.45,2.137.35.178,1,1a:c1:dd:ea:01:d9,1223,312
0,695001,Manufacturer_29,Model_25,29,Description_278204,Responsiblity_29,Running,Department_24,EQ_Class_28,26428243,5/5/2019,5/21/2019,5/12/2019,Location_811,Risk_Name_8,1,None,887,None,391052,132,1018,175711,4/25/2019,True,1,30,1,None,176219,122.17.218.121,85.244.244.23,1,05:9d:9b:5a:32:a3,1736,256
0,559739,Manufacturer_25,Model_1,22,Description_360656,Responsiblity_13,Running,Department_8,EQ_Class_6,10560759,5/17/2019,5/24/2019,5/10/2019,Location_904,Risk_Name_27,1,None,892,None,1028315,598,538,986218,4/1/2019,True,1,28,1,None,1046215,70.57.246.198,222.201.189.42,1,1d:b3:91:d8:ca:8d,1376,213
0,14122,Manufacturer_22,Model_27,13,Description_799685,Responsiblity_18,Running,Department_14,EQ_Class_19,93064303,5/26/2019,5/16/2019,5/10/2019,Location_599,Risk_Name_6,1,None,542,None,264948,731,198,173707,4/20/2019,True,1,13,1,None,810489,186.85.7.114,236.86.8.140,1,d6:46:cc:06:84:d0,1634,863
0,617004,Manufacturer_6,Model_27,24,Description_800184,Responsiblity_23,Running,Department_32,EQ_Class_28,76919655,5/2/2019,5/25/2019,5/3/2019,Location_1004,Risk_Name_17,1,None,873,None,227742,648,752,830387,4/13/2019,True,1,11,1,None,935297,127.0.191.210,254.154.133.61,1,21:65:8f:ac:e2:9f,1036,874
0,1020161,Manufacturer_18,Model_20,28,Description_662257,Responsiblity_14,Running,Department_9,EQ_Class_9,94461334,5/3/2019,5/27/2019,5/5/2019,Location_330,Risk_Name_17,1,None,394,None,136865,749,522,795594,4/18/2019,True,1,16,1,None,736825,193.247.129.177,85.23.105.43,1,03:73:c8:7e:9c:5c,1281,483
0,304309,Manufacturer_32,Model_23,7,Description_126270,Responsiblity_28,Running,Department_4,EQ_Class_9,98851461,5/23/2019,5/29/2019,5/28/2019,Location_39,Risk_Name_31,1,None,67,None,730663,664,763,185219,4/20/2019,True,1,3,1,None,1002642,97.38.121.127,46.26.22.25,1,e9:64:ef:83:9c:09,1788,823
0,900300,Manufacturer_1,Model_5,13,Description_161275,Responsiblity_27,Running,Department_25,EQ_Class_13,41771047,5/19/2019,5/14/2019,5/24/2019,Location_523,Risk_Name_16,1,None,318,None,430027,551,281,509403,4/24/2019,True,1,12,1,None,634449,183.149.112.249,121.242.150.234,1,ba:d9:47:14:1e:85,1217,308
0,390191,Manufacturer_17,Model_2,19,Description_769034,Responsiblity_24,Running,Department_11,EQ_Class_10,86696768,5/31/2019,5/12/2019,5/21/2019,Location_90,Risk_Name_3,1,None,701,None,893219,236,441,446722,4/9/2019,True,1,9,1,None,1043046,214.36.147.187,152.204.127.242,1,6d:80:de:86:72:9d,1437,753
0,686504,Manufacturer_9,Model_23,21,Description_837867,Responsiblity_32,Running,Department_3,EQ_Class_13,73998715,5/9/2019,5/16/2019,5/31/2019,Location_561,Risk_Name_20,1,None,850,None,359839,28,293,492061,4/25/2019,True,1,9,1,None,842392,173.204.93.204,19.136.30.123,1,32:38:22:f6:37:06,1439,309
0,615432,Manufacturer_30,Model_29,27,Description_898392,Responsiblity_8,Running,Department_23,EQ_Class_18,7691831,5/1/2019,5/27/2019,5/29/2019,Location_26,Risk_Name_19,1,None,201,None,213025,243,797,121933,4/28/2019,True,1,23,1,None,101657,72.156.71.222,62.112.13.252,1,5c:09:25:24:41:6c,1175,625
0,1014880,Manufacturer_20,Model_19,22,Description_310155,Responsiblity_23,Running,Department_18,EQ_Class_22,24530351,5/13/2019,5/23/2019,5/5/2019,Location_243,Risk_Name_7,1,None,66,None,564362,776,1012,882357,4/22/2019,True,1,30,1,None,715483,52.243.72.248,73.153.155.127,1,a7:5d:8a:42:e5:c6,1973,204
0,46695,Manufacturer_30,Model_32,1,Description_176572,Responsiblity_5,Running,Department_21,EQ_Class_12,52498695,5/26/2019,5/12/2019,5/26/2019,Location_590,Risk_Name_10,1,None,56,None,630821,915,160,868290,4/2/2019,True,1,12,1,None,612500,169.103.21.99,31.23.43.153,1,f7:56:62:54:24:61,1316,403
0,853966,Manufacturer_18,Model_19,31,Description_264278,Responsiblity_1,Running,Department_28,EQ_Class_27,80832680,5/23/2019,5/27/2019,5/19/2019,Location_878,Risk_Name_17,1,None,652,None,838096,685,182,871141,4/6/2019,True,1,20,1,None,639224,85.244.244.23,147.1.241.36,1,ba:61:0c:29:ad:8b,1955,856
0,389931,Manufacturer_25,Model_24,27,Description_832460,Responsiblity_26,Running,Department_13,EQ_Class_2,15161881,5/24/2019,5/15/2019,5/16/2019,Location_636,Risk_Name_5,1,None,309,None,480167,426,919,716031,4/16/2019,True,1,12,1,None,211078,141.170.253.54,15.64.144.23,1,52:54:fd:eb:db:85,1443,785
0,523714,Manufacturer_16,Model_15,28,Description_609489,Responsiblity_26,Running,Department_3,EQ_Class_2,82209928,5/27/2019,5/20/2019,5/8/2019,Location_556,Risk_Name_11,1,None,585,None,341036,1008,643,374153,4/10/2019,True,1,14,1,None,418726,140.99.161.208,115.1.117.187,1,0c:a3:7b:c1:3c:99,1298,825
0,723573,Manufacturer_27,Model_25,7,Description_45844,Responsiblity_11,Running,Department_15,EQ_Class_17,54873144,5/13/2019,5/12/2019,5/5/2019,Location_292,Risk_Name_1,1,None,865,None,890591,522,97,720168,4/31/2019,True,1,9,1,None,122164,192.254.53.168,58.77.171.62,1,4e:de:50:8c:9f:fa,1176,935
0,112803,Manufacturer_19,Model_5,12,Description_1007362,Responsiblity_25,Running,Department_27,EQ_Class_16,19710342,5/29/2019,5/23/2019,5/22/2019,Location_161,Risk_Name_27,1,None,716,None,869252,303,1002,1013891,4/6/2019,True,1,24,1,None,559609,36.229.126.81,9.219.167.192,1,a3:38:94:87:3c:34,1733,298
0,358839,Manufacturer_6,Model_4,27,Description_984969,Responsiblity_2,Running,Department_19,EQ_Class_4,60472250,5/24/2019,5/17/2019,5/17/2019,Location_38,Risk_Name_14,1,None,153,None,862334,657,203,839906,4/3/2019,True,1,2,1,None,402399,174.124.182.45,14.148.68.137,1,e7:82:54:64:85:72,1093,985
0,427864,Manufacturer_27,Model_17,28,Description_758019,Responsiblity_32,Running,Department_22,EQ_Class_14,26242835,5/20/2019,5/30/2019,5/2/2019,Location_859,Risk_Name_19,1,None,521,None,66467,888,420,1039455,4/29/2019,True,1,9,1,None,363999,174.22.128.86,110.29.229.41,1,75:a3:97:60:f2:14,1950,423
0,238815,Manufacturer_22,Model_15,8,Description_224912,Responsiblity_14,Running,Department_6,EQ_Class_1,39765848,5/18/2019,5/10/2019,5/30/2019,Location_282,Risk_Name_3,1,None,134,None,178614,225,959,777795,4/19/2019,True,1,29,1,None,566844,171.25.122.77,51.36.200.33,1,e3:8f:0f:71:55:47,1165,725
0,314268,Manufacturer_2,Model_17,24,Description_359857,Responsiblity_13,Running,Department_7,EQ_Class_32,3414438,5/23/2019,5/23/2019,5/30/2019,Location_563,Risk_Name_18,1,None,486,None,48264,397,720,350291,4/7/2019,True,1,29,1,None,865417,116.14.111.36,152.154.255.165,1,b7:a1:a5:00:9d:c4,1753,781
0,459779,Manufacturer_22,Model_11,23,Description_346167,Responsiblity_4,Running,Department_6,EQ_Class_19,52537744,5/28/2019,5/22/2019,5/1/2019,Location_350,Risk_Name_16,1,None,874,None,791064,943,365,1002140,4/22/2019,True,1,13,1,None,24821,64.173.186.206,210.113.130.203,1,e2:c8:d3:15:41:fd,1989,210
0,910288,Manufacturer_1,Model_1,6,Description_7411,Responsiblity_1,Running,Department_18,EQ_Class_15,21451185,5/25/2019,5/29/2019,5/27/2019,Location_1005,Risk_Name_11,1,None,971,None,250301,875,206,475331,4/9/2019,True,1,22,1,None,602091,84.12.198.12,29.57.150.65,1,e7:22:82:2f:f9:47,1389,689
0,107426,Manufacturer_12,Model_19,15,Description_151632,Responsiblity_4,Running,Department_26,EQ_Class_4,62618103,5/1/2019,5/23/2019,5/14/2019,Location_239,Risk_Name_2,1,None,337,None,810831,251,557,175711,4/23/2019,True,1,30,1,None,534153,187.183.147.14,141.170.253.54,1,a3:38:94:87:3c:34,1257,372
0,238857,Manufacturer_14,Model_30,24,Description_733629,Responsiblity_11,Running,Department_22,EQ_Class_20,31473530,5/11/2019,5/26/2019,5/9/2019,Location_806,Risk_Name_26,1,None,558,None,880000,675,82,156408,4/24/2019,True,1,23,1,None,441939,145.209.232.202,236.159.157.26,1,83:74:35:84:67:3d,1694,204
0,902565,Manufacturer_7,Model_9,21,Description_633509,Responsiblity_10,Running,Department_13,EQ_Class_27,63899680,5/3/2019,5/15/2019,5/5/2019,Location_451,Risk_Name_6,1,None,825,None,713065,831,347,499619,4/3/2019,True,1,18,1,None,730576,84.67.10.138,10.146.67.13,1,62:9c:8f:00:71:5a,1429,379
0,787437,Manufacturer_19,Model_17,31,Description_42107,Responsiblity_15,Running,Department_1,EQ_Class_1,91059485,5/3/2019,5/23/2019,5/31/2019,Location_461,Risk_Name_19,1,None,559,None,21536,376,337,885441,4/28/2019,True,1,31,1,None,213362,221.56.170.255,122.235.73.124,1,07:88:ba:af:10:9f,1212,974
0,268776,Manufacturer_28,Model_3,13,Description_667073,Responsiblity_32,Running,Department_29,EQ_Class_5,8344571,5/26/2019,5/18/2019,5/17/2019,Location_402,Risk_Name_2,1,None,878,None,951201,716,647,882573,4/25/2019,True,1,17,1,None,937491,55.216.248.236,70.5.20.97,1,84:66:40:e8:38:98,1835,303
0,555152,Manufacturer_24,Model_2,13,Description_722344,Responsiblity_26,Running,Department_15,EQ_Class_16,29006930,5/1/2019,5/6/2019,5/22/2019,Location_558,Risk_Name_25,1,None,225,None,281634,460,306,914224,4/5/2019,True,1,2,1,None,297863,80.42.246.60,109.37.140.66,1,73:83:78:90:08:f5,1385,859
0,28615,Manufacturer_32,Model_23,16,Description_204098,Responsiblity_15,Running,Department_5,EQ_Class_18,26098393,5/8/2019,5/31/2019,5/15/2019,Location_380,Risk_Name_14,1,None,450,None,983314,183,549,973876,4/17/2019,True,1,13,1,None,834729,23.47.182.195,150.163.132.10,1,ad:4c:28:95:81:cb,1676,260
0,350146,Manufacturer_30,Model_26,21,Description_227630,Responsiblity_31,Running,Department_7,EQ_Class_14,37002252,5/14/2019,5/28/2019,5/11/2019,Location_857,Risk_Name_3,1,None,162,None,952634,332,993,614641,4/23/2019,True,1,31,1,None,314344,195.239.156.66,178.90.18.188,1,9c:27:5e:76:84:8d,1197,119
0,435294,Manufacturer_6,Model_7,5,Description_260328,Responsiblity_25,Running,Department_12,EQ_Class_27,49504161,5/7/2019,5/10/2019,5/14/2019,Location_56,Risk_Name_16,1,None,857,None,399093,923,499,178794,4/20/2019,True,1,19,1,None,145015,17.99.155.217,203.67.34.158,1,32:38:22:f6:37:06,1846,700
0,110164,Manufacturer_30,Model_17,24,Description_926077,Responsiblity_6,Running,Department_26,EQ_Class_5,2215388,5/1/2019,5/16/2019,5/4/2019,Location_740,Risk_Name_8,1,None,317,None,924984,143,299,718064,4/4/2019,True,1,17,1,None,429832,216.213.106.24,96.141.12.94,1,21:65:8f:ac:e2:9f,1188,306
0,679224,Manufacturer_3,Model_9,29,Description_830184,Responsiblity_28,Running,Department_23,EQ_Class_24,72552600,5/2/2019,5/16/2019,5/17/2019,Location_603,Risk_Name_21,1,None,159,None,531026,818,190,144877,4/30/2019,True,1,8,1,None,527632,250.168.60.113,160.215.192.4,1,d7:d7:fa:a3:50:df,1894,603
0,171178,Manufacturer_14,Model_8,29,Description_247016,Responsiblity_24,Running,Department_2,EQ_Class_19,25685880,5/27/2019,5/23/2019,5/28/2019,Location_926,Risk_Name_7,1,None,89,None,819783,25,1018,452878,4/1/2019,True,1,17,1,None,620588,13.195.200.18,49.208.136.39,1,1e:67:e6:94:e5:cc,1534,157
0,54675,Manufacturer_30,Model_6,13,Description_117136,Responsiblity_23,Running,Department_7,EQ_Class_29,96158599,5/19/2019,5/23/2019,5/6/2019,Location_751,Risk_Name_14,1,None,66,None,133532,253,146,989220,4/6/2019,True,1,22,1,None,125115,23.47.182.195,15.64.144.23,1,d0:d6:18:19:12:bc,1051,622
0,697908,Manufacturer_2,Model_9,11,Description_968101,Responsiblity_5,Running,Department_4,EQ_Class_10,97498627,5/31/2019,5/5/2019,5/4/2019,Location_573,Risk_Name_25,1,None,980,None,49931,604,932,830076,4/7/2019,True,1,30,1,None,269623,205.222.144.196,166.214.173.35,1,b3:6a:a0:ab:88:46,1244,735
0,882612,Manufacturer_30,Model_6,16,Description_528307,Responsiblity_6,Running,Department_26,EQ_Class_20,32384408,5/14/2019,5/23/2019,5/18/2019,Location_126,Risk_Name_5,1,None,869,None,585781,1004,478,462623,4/16/2019,True,1,2,1,None,853422,140.103.231.186,70.57.246.198,1,50:44:b7:1e:93:6e,1265,264
0,914100,Manufacturer_19,Model_9,22,Description_719826,Responsiblity_13,Running,Department_23,EQ_Class_29,79412722,5/12/2019,5/11/2019,5/4/2019,Location_301,Risk_Name_1,1,None,959,None,887473,209,737,622631,4/2/2019,True,1,2,1,None,131719,182.203.146.98,225.193.61.240,1,cb:55:40:ec:f6:b2,1874,226
0,247980,Manufacturer_19,Model_18,27,Description_727197,Responsiblity_8,Running,Department_21,EQ_Class_11,3247259,5/25/2019,5/27/2019,5/9/2019,Location_46,Risk_Name_5,1,None,405,None,486348,966,930,762005,4/28/2019,True,1,6,1,None,927088,189.73.225.155,211.52.79.2,1,60:2c:37:c7:68:8d,1846,220
0,156584,Manufacturer_4,Model_13,12,Description_984467,Responsiblity_6,Running,Department_15,EQ_Class_15,27717642,5/7/2019,5/16/2019,5/30/2019,Location_214,Risk_Name_22,1,None,20,None,740917,304,427,404942,4/17/2019,True,1,28,1,None,611074,210.36.173.72,58.224.14.196,1,2f:5e:98:29:44:69,1277,125
0,708068,Manufacturer_19,Model_18,10,Description_288359,Responsiblity_30,Running,Department_9,EQ_Class_13,83171405,5/20/2019,5/26/2019,5/5/2019,Location_135,Risk_Name_32,1,None,817,None,620003,508,386,144566,4/3/2019,True,1,22,1,None,507618,52.175.113.18,128.153.73.176,1,a3:a7:b8:68:50:b2,1045,7
0,852127,Manufacturer_2,Model_32,6,Description_115428,Responsiblity_22,Running,Department_3,EQ_Class_16,81903982,5/22/2019,5/2/2019,5/29/2019,Location_293,Risk_Name_7,1,None,583,None,616946,48,37,822323,4/26/2019,True,1,3,1,None,100808,35.242.196.32,217.190.109.66,1,1c:77:9d:56:58:4b,1702,913
0,946118,Manufacturer_29,Model_8,2,Description_244033,Responsiblity_18,Running,Department_12,EQ_Class_25,16823013,5/15/2019,5/8/2019,5/29/2019,Location_743,Risk_Name_7,1,None,615,None,436623,127,414,593739,4/14/2019,True,1,11,1,None,531286,96.80.73.247,23.145.115.82,1,8f:43:6d:1d:7a:65,1425,290
0,755562,Manufacturer_25,Model_18,17,Description_248650,Responsiblity_29,Running,Department_14,EQ_Class_19,28498476,5/21/2019,5/8/2019,5/15/2019,Location_599,Risk_Name_12,1,None,314,None,156635,98,443,813150,4/9/2019,True,1,20,1,None,741390,33.225.122.195,253.38.177.89,1,f2:eb:fa:7e:51:d5,1911,517
0,642091,Manufacturer_21,Model_19,14,Description_658152,Responsiblity_22,Running,Department_5,EQ_Class_7,29999545,5/1/2019,5/1/2019,5/5/2019,Location_102,Risk_Name_26,1,None,150,None,248333,626,188,635663,4/7/2019,True,1,8,1,None,1017246,150.123.180.23,243.205.101.254,1,7c:c7:02:67:5a:aa,1793,765
0,34847,Manufacturer_32,Model_25,26,Description_426446,Responsiblity_7,Running,Department_9,EQ_Class_23,25589545,5/21/2019,5/21/2019,5/28/2019,Location_1017,Risk_Name_32,1,None,100,None,853174,800,815,419829,4/30/2019,True,1,3,1,None,609807,250.167.50.111,172.13.70.66,1,37:f0:c3:6c:4a:43,1039,931
